iter	Logloss
233	0.3848319275
234	0.3847469081
235	0.3845865636
236	0.3845705395
237	0.3844990688
238	0.3843933302
239	0.3842762259
240	0.3841988962
241	0.3841925957
242	0.384155721
243	0.3840587174
244	0.3839814204
245	0.3838993546
246	0.3838584358
247	0.3837792687
248	0.3835190195
249	0.3834911287
250	0.3834877353
251	0.3834428589
252	0.3831517003
253	0.3831516844
254	0.3829556959
255	0.3826998734
256	0.3824677103
257	0.3821553196
258	0.3820100079
259	0.3818086677
260	0.3817113768
261	0.3815309989
262	0.3814023925
263	0.3813050723
264	0.3812514155
265	0.3811872043
266	0.3809138313
267	0.3808442911
268	0.3807491481
269	0.3805528066
270	0.3805035382
271	0.3804093716
272	0.3801472976
273	0.3799815369
274	0.3798501813
275	0.3796399843
276	0.3796038799
277	0.3794718596
278	0.3793120133
279	0.3791716023
280	0.3789727974
281	0.3788023142
282	0.378648334
283	0.3783844145
284	0.3782752433
285	0.3782285529
286	0.3782142988
287	0.3781142637
288	0.3779928921
289	0.3778387414
290	0.3776338973
291	0.377478839
292	0.3774788369
293	0.3773728619
294	0.3771803377
295	0.3770712785
296	0.376973828
297	0.3767293548
298	0.3763435232
299	0.3762336216
300	0.3759998299
301	0.3757658438
302	0.3755802239
303	0.3755039426
304	0.3752874213
305	0.3752063723
306	0.3750073754
307	0.3748131547
308	0.3746961687
309	0.374599759
310	0.3745057046
311	0.3742547354
312	0.3742529784
313	0.3740946949
314	0.3739819092
315	0.3739085531
316	0.3736696366
317	0.3735078185
318	0.3733757775
319	0.3732786681
320	0.3732007879
321	0.373140274
322	0.373007538
323	0.3728274564
324	0.3726131851
325	0.372379541
326	0.3723169256
327	0.3722328576
328	0.3720730057
329	0.3719093052
330	0.371839594
331	0.3717564764
332	0.3716438387
333	0.3713157514
334	0.3712653938
335	0.3709898841
336	0.3709271288
337	0.3708027895
338	0.3704734909
339	0.3703852854
340	0.3702541194
341	0.3701608482
342	0.3700113294
343	0.3699995247
344	0.3699306408
345	0.3697893706
346	0.3696499522
347	0.3693809192
348	0.3692029976
349	0.36897658
350	0.3688191392
351	0.368678241
352	0.368469932
353	0.3683043852
354	0.3682190357
355	0.3680535907
356	0.3679357007
357	0.3679002788
358	0.3676353229
359	0.3673525008
360	0.3672418604
361	0.3672154606
362	0.3669795975
363	0.3669254987
364	0.3668679013
365	0.366721285
366	0.3665883427
367	0.3663604828
368	0.3662135297
369	0.3661466851
370	0.3659458915
371	0.3657137312
372	0.3657036614
373	0.3655808762
374	0.3654611074
375	0.3653828361
376	0.3651267729
377	0.3648823892
378	0.3647018658
379	0.364652259
380	0.3646222143
381	0.3643477131
382	0.3641892941
383	0.3641298726
384	0.3641293581
385	0.3640589154
386	0.3639815264
387	0.3638625514
388	0.3637230529
389	0.3635374422
390	0.363360693
391	0.3631268149
392	0.362891059
393	0.3628007836
394	0.3627810068
395	0.3626841259
396	0.3626091707
397	0.3625115325
398	0.362314312
399	0.3621494763
400	0.3620163132
401	0.3618534068
402	0.361679575
403	0.3614994038
404	0.3614906181
405	0.3614346186
406	0.3613255905
407	0.361093763
408	0.3608668971
409	0.3608422808
410	0.3607474935
411	0.3606587318
412	0.3605985473
413	0.3604667675
414	0.3603444961
415	0.3603411107
416	0.3602826857
417	0.3602806097
418	0.3601235148
419	0.3601218176
420	0.3600954787
421	0.3599244845
422	0.359872804
423	0.3598431126
424	0.359820507
425	0.3596753462
426	0.3596277149
427	0.3595185888
428	0.3595143912
429	0.3594900871
430	0.3592144566
431	0.359157778
432	0.358987887
433	0.3588709903
434	0.358736837
435	0.3587227095
436	0.3586667516
437	0.3585656097
438	0.3585420998
439	0.3583307219
440	0.3582842129
441	0.3582348753
442	0.3581713745
443	0.3580177615
444	0.3578860409
445	0.3577589837
446	0.3575894018
447	0.3575861574
448	0.357526835
449	0.3573946421
450	0.3572486378
451	0.3571510828
452	0.3571246738
453	0.3569115149
454	0.3567323134
455	0.3566793884
456	0.3565125656
457	0.3565095833
458	0.3563560828
459	0.3561969063
460	0.3561051729
461	0.3559163806
462	0.3558720939
463	0.3558134988
464	0.3556261024
465	0.3554711036
466	0.3553519918
467	0.3551175815
468	0.3550911638
469	0.3550182435
470	0.3550128455
471	0.3548415361
472	0.3545992895
473	0.3544548581
474	0.3543961017
475	0.3542924463
476	0.3540952846
477	0.3538616568
478	0.3537948986
479	0.3535818521
480	0.3535554628
481	0.3535510573
482	0.3534657617
483	0.3532581329
484	0.3532289623
485	0.3531514618
486	0.3530899764
487	0.3529530657
488	0.3528613776
489	0.3528438634
490	0.3527728933
491	0.3526647131
492	0.3525242092
493	0.3525070202
494	0.3524175664
495	0.3522132656
496	0.351977413
497	0.3518167957
498	0.3517557703
499	0.351552271
500	0.3513594658
501	0.3513458441
502	0.3512036415
503	0.3511615657
504	0.3510337022
505	0.350938514
506	0.350745474
507	0.3507365568
508	0.3505486327
509	0.3505144463
510	0.3504047387
511	0.3503379678
512	0.3502052226
513	0.3501857509
514	0.3501262569
515	0.3499983941
516	0.3498404863
517	0.3497526803
518	0.3495870612
519	0.3495207039
520	0.3495021289
521	0.3494378582
522	0.349372299
523	0.349366075
524	0.3492919644
525	0.3492464105
526	0.3490391327
527	0.3490246958
528	0.3488627352
529	0.3487311405
530	0.3485003503
531	0.3484998101
532	0.3484160286
533	0.3483500316
534	0.3483107405
535	0.3482341848
536	0.3481962766
537	0.3480587502
538	0.3479955016
539	0.3479883988
540	0.347922393
541	0.3478920867
542	0.3476872996
543	0.3475105103
544	0.3473807002
545	0.347139042
546	0.347053026
547	0.3469918423
548	0.3468464306
549	0.346714775
550	0.3467022159
551	0.3465860988
552	0.3465714679
553	0.3464641289
554	0.3462809438
555	0.3460746056
556	0.3459592868
557	0.3459329391
558	0.3458098231
559	0.345765545
560	0.3457323526
561	0.3456867673
562	0.3455855624
563	0.3454651325
564	0.3454134688
565	0.3452732376
566	0.3452213735
567	0.3450621919
568	0.3450089164
569	0.344825875
570	0.3446984075
571	0.3445128094
572	0.3445003786
573	0.3443800595
574	0.3442362663
575	0.3440917005
576	0.3440631227
577	0.3439542307
578	0.34383521
579	0.3436012316
580	0.3435637378
581	0.3435578084
582	0.3435206907
583	0.3433709228
584	0.3433468195
585	0.3432805205
586	0.3431434673
587	0.3430232446
588	0.342988677
589	0.3428592515
590	0.3427807811
591	0.3425445248
592	0.3424925748
593	0.342374334
594	0.3422959905
595	0.3422475981
596	0.342183987
597	0.3419970117
598	0.3419318095
599	0.3417732731
600	0.3417448269
601	0.3417254392
602	0.3416846988
603	0.3415321415
604	0.3413068113
605	0.3412491628
606	0.3410838749
607	0.3408982816
608	0.3407259224
609	0.3407139306
610	0.3406414552
611	0.3404652268
612	0.3403927246
613	0.3403860217
614	0.3403650279
615	0.3401755618
616	0.3400797591
617	0.3400534388
618	0.3399348737
619	0.3398328725
620	0.3397896967
621	0.3395047771
622	0.339311485
623	0.3391433586
624	0.3390020408
625	0.338897109
626	0.3388045756
627	0.3386454468
628	0.3384847321
629	0.3383888938
630	0.3382942607
631	0.338189311
632	0.3380290696
633	0.3379124847
634	0.3377820711
635	0.3376502435
636	0.3374906849
637	0.3373607699
638	0.3373020793
639	0.3372131102
640	0.3371556693
641	0.3370508331
642	0.3370078258
643	0.3368658495
644	0.3368455113
645	0.336760722
646	0.3365536236
647	0.3365033637
648	0.3364045819
649	0.3362830178
650	0.3361163112
651	0.3360639543
652	0.335955882
653	0.3358776444
654	0.3357805064
655	0.3357273514
656	0.3357159618
657	0.335567996
658	0.3353554516
659	0.3353504148
660	0.3352716994
661	0.3351810748
662	0.3350951396
663	0.3349329924
664	0.3346717589
665	0.3344694604
666	0.334362735
667	0.3341931849
668	0.3341007676
669	0.3339703275
670	0.3339401064
671	0.3337923596
672	0.3337499689
673	0.333698352
674	0.333588549
675	0.3335495894
676	0.3333777127
677	0.3332912666
678	0.3332486073
679	0.3330788054
680	0.3328637726
681	0.3326985236
682	0.3326089208
683	0.3325409901
684	0.332352525
685	0.3322026641
686	0.3321177992
687	0.3319907865
688	0.3318766888
689	0.3318449232
690	0.3317401912
691	0.3316666286
692	0.3315000523
693	0.3314696032
694	0.3314232105
695	0.3313501587
696	0.3312535669
697	0.3310172645
698	0.3308134376
699	0.3306535331
700	0.3306080229
701	0.3305551969
702	0.3304496234
703	0.3303987267
704	0.3303592616
705	0.3302899425
706	0.3301509205
707	0.3301020778
708	0.3299297446
709	0.3298010909
710	0.3296679544
711	0.3295463103
712	0.3294437726
713	0.3292517956
714	0.3291511674
715	0.3291049692
716	0.3289212503
717	0.3287410848
718	0.3286856072
719	0.3285564323
720	0.328418369
721	0.3283781108
722	0.3282464631
723	0.3280927848
724	0.3279652104
725	0.3277090499
726	0.3275175232
727	0.3275080703
728	0.3273245351
729	0.3273204417
730	0.3273098791
731	0.327151681
732	0.3270139892
733	0.326929474
734	0.3269116989
735	0.3268109504
736	0.3266763727
737	0.3266367827
738	0.3264821906
739	0.3264647009
740	0.3263699062
741	0.3263579091
742	0.3262079821
743	0.3260575926
744	0.3259845467
745	0.325961629
746	0.3258686425
747	0.3257662437
748	0.325592027
749	0.3254265958
750	0.3252422536
751	0.3251753263
752	0.3251084633
753	0.3249796765
754	0.32494001
755	0.3248457758
756	0.3247241676
757	0.3246966237
758	0.3246328637
759	0.3245438371
760	0.3244803549
761	0.3244458239
762	0.3244300504
763	0.3243259526
764	0.3242526927
765	0.3241719982
766	0.3240889371
767	0.3239451188
768	0.3238747328
769	0.3238028832
770	0.3236778248
771	0.3235953908
772	0.3235657576
773	0.3235535598
774	0.3234980435
775	0.3233815783
776	0.3233399709
777	0.3233022376
778	0.3231692811
779	0.32308916
780	0.3230142272
781	0.3229519978
782	0.3228895526
783	0.3227797494
784	0.322677361
785	0.3226489935
786	0.3225558627
787	0.3224691125
788	0.3222673026
789	0.3222325382
790	0.3221315422
791	0.3219559237
792	0.3218651871
793	0.3218063028
794	0.3215614961
795	0.3215023687
796	0.3214627324
797	0.3212437218
798	0.3211396682
799	0.321107253
800	0.3210378682
801	0.3210006478
802	0.3208718499
803	0.3207959663
804	0.3207123852
805	0.3206911584
806	0.3205897697
807	0.320555843
808	0.3205168253
809	0.3202944471
810	0.3202750019
811	0.3202138735
812	0.3201325686
813	0.3201293539
814	0.3200259659
815	0.3198060387
816	0.3196683399
817	0.3196032591
818	0.3195219494
819	0.3194509602
820	0.3193426252
821	0.3192065002
822	0.3191466679
823	0.319004296
824	0.3188695827
825	0.3187824134
826	0.3186768301
827	0.3185941789
828	0.318473232
829	0.3183325938
830	0.31823158
831	0.3182100901
832	0.3181947979
833	0.3180506857
834	0.3179410489
835	0.3178305737
836	0.3177705216
837	0.3176836305
838	0.3176461721
839	0.3175934273
840	0.3175620053
841	0.317557912
842	0.317474244
843	0.3174389666
844	0.3173731315
845	0.3173429796
846	0.3173027306
847	0.317211273
848	0.3170547595
849	0.3169144883
850	0.3167664591
851	0.3166409461
852	0.3165939516
853	0.316543872
854	0.3163354864
855	0.3162841138
856	0.3162041212
857	0.3161830452
858	0.3159330999
859	0.3158471416
860	0.3157119551
861	0.3155686671
862	0.3154273866
863	0.3152458512
864	0.315162642
865	0.315076706
866	0.3150115867
867	0.314959295
868	0.3148300621
869	0.3147343318
870	0.3146161665
871	0.3145272465
872	0.3143474402
873	0.3142099128
874	0.314102952
875	0.3140664588
876	0.3140042413
877	0.3139130729
878	0.3138605954
879	0.3137955629
880	0.313701572
881	0.313569297
882	0.3135349952
883	0.3134800985
884	0.3134716187
885	0.3132438467
886	0.3131820608
887	0.3129844869
888	0.3128942794
889	0.3128301111
890	0.3127562494
891	0.3126933442
892	0.3126082338
893	0.3125365615
894	0.3124845505
895	0.3123724588
896	0.312255009
897	0.312186844
898	0.3121020691
899	0.3120923846
900	0.3119636124
901	0.3117776583
902	0.3116677568
903	0.3116052467
904	0.311334212
905	0.3113035868
906	0.3112942594
907	0.3112746248
908	0.3112513782
909	0.3111925497
910	0.3110874981
911	0.3109344641
912	0.3108724901
913	0.310824234
914	0.3108092684
915	0.3107026673
916	0.3106582499
917	0.3105728611
918	0.3105544311
919	0.3104790861
920	0.3103761037
921	0.3103351135
922	0.3101406877
923	0.3100718046
924	0.3099724155
925	0.3099107833
926	0.3098668416
927	0.3097974366
928	0.3096855883
929	0.3096274373
930	0.3095591128
931	0.309510704
932	0.3093845465
933	0.3093155474
934	0.3091933792
935	0.3091710002
936	0.3090406423
937	0.3090001335
938	0.3089394553
939	0.3088669268
940	0.3087590715
941	0.3087214547
942	0.3086060221
943	0.3084920808
944	0.3083854992
945	0.3083833215
946	0.3083070631
947	0.3082127014
948	0.3081282033
949	0.307947465
950	0.3077997634
951	0.3077415688
952	0.3077377292
953	0.3076286323
954	0.3074752335
955	0.3074301646
956	0.3074026349
957	0.3073491748
958	0.3071467275
959	0.3070301491
960	0.3068937472
961	0.3068508814
962	0.3067690045
963	0.3066151834
964	0.3065607458
965	0.3064765933
966	0.3064551509
967	0.3063503303
968	0.3062555844
969	0.3062366185
970	0.3061664032
971	0.3060427434
972	0.3059924424
973	0.3058929014
974	0.3058340033
975	0.3057383017
976	0.3057221862
977	0.3056610597
978	0.3055278667
979	0.305497034
980	0.3054080365
981	0.3054044416
982	0.3053506604
983	0.305248191
984	0.3051313533
985	0.30507396
986	0.3050170848
987	0.3049987295
988	0.3049055834
989	0.304883475
990	0.3048324493
991	0.3047083695
992	0.3046073007
993	0.3045971527
994	0.3045368603
995	0.304408039
996	0.3043884219
997	0.3042798661
998	0.3041835583
999	0.3040608262
